 51 6229.228885 1.969E-31 8.278E-02.05690.062 4509.10880.74-.006383              5              2                    R 11      4956631013 5 5 1 8    25.0   23.0
 51 6229.513361 2.848E-25 5.196E-03.04830.051 1151.31500.67-.008194              3              0                    P 24      5956631013 5 5 1 8    47.0   49.0
 51 6231.627548 1.733E-31 8.411E-02.05610.060 4554.36700.73-.006508              5              2                    R 12      4956631013 5 5 1 8    27.0   25.0
 51 6233.145524 1.877E-27 2.709E-02.05950.065 2314.67390.75-.006901              4              1                    P  9      5956631013 5 5 1 8    17.0   19.0
 51 6233.919309 1.489E-31 8.545E-02.05530.059 4603.38890.72-.006635              5              2                    R 13      4956631013 5 5 1 8    29.0   27.0
 51 6235.733098 4.315E-25 5.271E-03.04900.052 1059.37180.67-.007600              3              0                    P 23      5956631013 5 5 1 2    45.0   47.0
 51 6236.104020 1.250E-31 8.677E-02.05450.059 4656.17240.71-.006764              5              2                    R 14      4956631013 5 5 1 8    31.0   29.0
 51 6237.790276 1.995E-27 2.766E-02.06060.066 2280.40130.75-.006732              4              1                    P  8      5956631013 5 5 1 8    15.0   17.0
 51 6241.851198 6.405E-25 5.347E-03.04960.053  971.23320.67-.007600              3              0                    P 22      5956631013 5 5 1 2    43.0   45.0
 51 6242.331201 2.049E-27 2.829E-02.06180.068 2249.93340.75-.006537              4              1                    P  7      5956631013 5 5 1 8    13.0   15.0
 51 6246.768153 2.022E-27 2.904E-02.06320.069 2223.27140.74-.006307              4              1                    P  6      5956631013 5 5 1 8    11.0   13.0
 51 6247.867515 9.318E-25 5.425E-03.05030.053  886.90240.67-.007200              3              0                    P 21      5956631013 5 5 1 2    41.0   43.0
 51 6251.100984 1.906E-27 2.999E-02.06510.071 2200.41640.74-.006033              4              1                    P  5      5956631013 5 5 1 8     9.0   11.0
 51 6253.781903 1.327E-24 5.504E-03.05100.054  806.38280.67-.006500              3              0                    P 20      5956631013 5 5 1 2    39.0   41.0
 51 6255.329548 1.693E-27 3.125E-02.06770.074 2181.36920.74-.005701              4              1                    P  4      4956631013 5 5 1 8     7.0    9.0
 51 6259.453699 1.383E-27 3.326E-02.07120.077 2166.13050.74-.005293              4              1                    P  3      5956631013 5 5 1 8     5.0    7.0
 51 6259.594217 1.853E-24 5.586E-03.05170.055  729.67740.67-.005900              3              0                    P 19      5956631013 5 5 1 2    37.0   39.0
 51 6263.473288 9.869E-28 3.744E-02.07570.081 2154.70100.75-.004784              4              1                    P  2      5956631013 5 5 1 8     3.0    5.0
 51 6265.304310 2.531E-24 5.670E-03.05240.056  656.78920.68-.007400              3              0                    P 18      5956631013 5 5 1 2    35.0   37.0
 51 6267.388171 5.183E-28 5.691E-02.08030.087 2147.08110.76-.004137              4              1                    P  1      5956631013 5 5 1 8     1.0    3.0
 51 6270.912035 3.382E-24 5.756E-03.05310.057  587.72090.69-.006900              3              0                    P 17      5956631013 5 5 1 2    33.0   35.0
 51 6274.903224 5.409E-28 1.949E-02.08030.087 2143.27110.76-.005096              4              1                    R  0      4956631013 5 5 1 8     3.0    1.0
 51 6276.417246 4.423E-24 5.844E-03.05380.058  522.47510.70-.007000              3              0                    P 16      5956631013 5 5 1 2    31.0   33.0
 51 6278.503102 1.075E-27 2.370E-02.07570.081 2147.08110.75-.005275              4              1                    R  1      5956631013 5 5 1 8     5.0    3.0
 51 6281.819798 5.655E-24 5.936E-03.05450.059  461.05450.71-.007400              3              0                    P 15      5956631013 5 5 1 2    29.0   31.0
 51 6281.997685 1.574E-27 2.573E-02.07120.077 2154.70100.74-.005409              4              1                    R  2      5956631013 5 5 1 8     7.0    5.0
 51 6285.386825 2.008E-27 2.704E-02.06770.074 2166.13050.74-.005520              4              1                    R  3      5956631013 5 5 1 8     9.0    7.0
 51 6287.119542 7.067E-24 6.032E-03.05530.059  403.46120.72-.007300              3              0                    P 14      5956631013 5 5 1 2    27.0   29.0
 51 6288.670377 2.361E-27 2.803E-02.06510.071 2181.36920.74-.005620              4              1                    R  4      5956631013 5 5 1 8    11.0    9.0
 51 6291.848192 2.614E-27 2.884E-02.06320.069 2200.41640.74-.005718              4              1                    R  5      5956631013 5 5 1 8    13.0   11.0
 51 6292.316334 8.623E-24 6.131E-03.05610.060  349.69750.73-.006900              3              0                    P 13      5956631013 5 5 1 2    25.0   27.0
 51 6294.920126 2.763E-27 2.956E-02.06180.068 2223.27140.75-.005818              4              1                    R  6      4956631013 5 5 1 8    15.0   13.0
 51 6297.410025 1.026E-23 6.237E-03.05690.062  299.76560.74-.006800              3              0                    P 12      5956631013 5 5 1 2    23.0   25.0
 51 6297.886029 2.809E-27 3.020E-02.06060.066 2249.93340.75-.005922              4              1                    R  7      5956631013 5 5 1 8    17.0   15.0
 51 6300.745756 2.759E-27 3.081E-02.05950.065 2280.40130.75-.006030              4              1                    R  8      5956631013 5 5 1 8    19.0   17.0
 51 6302.400469 1.192E-23 6.347E-03.05770.063  253.66720.75-.006800              3              0                    P 11      5956631013 5 5 1 2    21.0   23.0
 51 6303.499161 2.626E-27 3.139E-02.05860.064 2314.67390.75-.006144              4              1                    R  9      5956631013 5 5 1 8    21.0   19.0
 51 6306.146095 2.431E-27 3.195E-02.05770.063 2352.74990.75-.006262              4              1                    R 10      5956631013 5 5 1 8    23.0   21.0
 51 6307.287519 1.347E-23 6.464E-03.05860.064  211.40410.75-.006600              3              0                    P 10      5956631013 5 5 1 2    19.0   21.0
 51 6308.686412 2.191E-27 3.249E-02.05690.062 2394.62790.74-.006383              4              1                    R 11      5956631013 5 5 1 8    25.0   23.0
 51 6311.119967 1.926E-27 3.303E-02.05610.060 2440.30620.73-.006508              4              1                    R 12      5956631013 5 5 1 8    27.0   25.0
 51 6312.071029 1.479E-23 6.591E-03.05950.065  172.97800.75-.006700              3              0                    P  9      5956631013 5 5 1 2    17.0   19.0
 51 6313.446611 1.652E-27 3.357E-02.05530.059 2489.78310.72-.006635              4              1                    R 13      5956631013 5 5 1 8    29.0   27.0
 51 6315.666198 1.383E-27 3.409E-02.05450.059 2543.05670.71-.006764              4              1                    R 14      5956631013 5 5 1 8    31.0   29.0
 51 6316.750852 1.574E-23 6.730E-03.06060.066  138.39040.75-.006700              3              0                    P  8      5956631013 5 5 1 2    15.0   17.0
 51 6317.778582 1.133E-27 3.461E-02.05380.058 2600.12490.70-.006894              4              1                    R 15      5956631013 5 5 1 8    33.0   31.0
 51 6319.783615 9.061E-28 3.515E-02.05310.057 2660.98550.69-.007024              4              1                    R 16      5956631013 5 5 1 8    35.0   33.0
 51 6321.326840 1.619E-23 6.889E-03.06180.068  107.64240.75-.006400              3              0                    P  7      5956631013 5 5 1 2    13.0   15.0
 51 6321.681152 7.096E-28 3.567E-02.05240.056 2725.63610.68-.007154              4              1                    R 17      5956631013 5 5 1 8    37.0   35.0
 51 6323.471046 5.439E-28 3.620E-02.05170.055 2794.07440.67-.007283              4              1                    R 18      5956631013 5 5 1 8    39.0   37.0
 51 6325.153149 4.082E-28 3.674E-02.05100.054 2866.29750.67-.007411              4              1                    R 19      5956631013 5 5 1 8    41.0   39.0
 51 6325.798847 1.600E-23 7.073E-03.06320.069   80.73540.74-.006000              3              0                    P  6      5956631013 5 5 1 2    11.0   13.0
 51 6326.727316 3.000E-28 3.726E-02.05030.053 2942.30280.67-.007538              4              1                    R 20      5956631013 5 5 1 8    43.0   41.0
 51 6328.193400 2.161E-28 3.781E-02.04960.053 3022.08730.67-.007663              4              1                    R 21      4956631013 5 5 1 8    45.0   43.0
 51 6329.551254 1.524E-28 3.834E-02.04900.052 3105.64790.67-.007786              4              1                    R 22      4956631013 5 5 1 8    47.0   45.0
 51 6330.166726 1.510E-23 7.303E-03.06510.071   57.67040.74-.006100              3              0                    P  5      5956631013 5 5 1 2     9.0   11.0
 51 6330.800732 1.054E-28 3.889E-02.04830.051 3192.98150.67-.007907              4              1                    R 23      5956631013 5 5 1 8    49.0   47.0
 51 6331.941686 7.141E-29 3.944E-02.04770.051 3284.08460.67-.008027              4              1                    R 24      4956631013 5 5 1 8    51.0   49.0
 51 6332.973972 4.744E-29 3.999E-02.04710.050 3378.95370.67-.008143              4              1                    R 25      4956631013 5 5 1 8    53.0   51.0
 51 6333.897441 3.089E-29 4.056E-02.04650.049 3477.58510.67-.008258              4              1                    R 26      4956631013 5 5 1 8    55.0   53.0
 51 6334.430329 1.343E-23 7.615E-03.06770.074   38.44810.74-.005300              3              0                    P  4      5956631013 5 5 1 2     7.0    9.0
 51 6334.711947 1.973E-29 4.112E-02.04600.049 3579.97510.67-.008370              4              1                    R 27      4956631013 5 5 1 8    57.0   55.0
 51 6335.417345 1.235E-29 4.169E-02.04540.048 3686.11980.67-.008480              4              1                    R 28      4756631013 5 5 1 8    59.0   57.0
 51 6336.013486 7.590E-30 4.227E-02.04480.047 3796.01490.67-.008588              4              1                    R 29      4756631013 5 5 1 8    61.0   59.0
 51 6336.500224 4.574E-30 4.286E-02.04430.047 3909.65620.67-.008693              4              1                    R 30      4756631013 5 5 1 8    63.0   61.0
 51 6336.877413 2.703E-30 4.344E-02.04380.046 4027.03950.67-.008795              4              1                    R 31      4756631013 5 5 1 8    65.0   63.0
 51 6337.114980 1.466E-31 4.647E-02.04130.044 4669.92000.67-.009274              4              1                    R 36      4756631013 5 5 1 8    75.0   73.0
 51 6337.144907 1.568E-30 4.404E-02.04320.046 4148.16010.67-.008896              4              1                    R 32      4756631013 5 5 1 8    67.0   65.0
 51 6337.287740 2.728E-31 4.585E-02.04170.044 4533.89830.67-.009183              4              1                    R 35      4756631013 5 5 1 8    73.0   71.0
 51 6337.302557 8.919E-31 4.463E-02.04270.045 4273.01330.67-.008994              4              1                    R 33      4756631013 5 5 1 8    69.0   67.0
 51 6337.350217 4.979E-31 4.524E-02.04220.045 4401.59440.67-.009089              4              1                    R 34      4756631013 5 5 1 8    71.0   69.0
 51 6338.589511 1.099E-23 8.104E-03.07120.077   23.06950.74-.004800              3              0                    P  3      5956631013 5 5 1 2     5.0    7.0
 51 6342.644123 7.846E-24 9.129E-03.07570.081   11.53500.75-.004100              3              0                    P  2      5956631013 5 5 1 2     3.0    5.0
 51 6346.594019 4.123E-24 1.388E-02.08030.087    3.84500.76-.004900              3              0                    P  1      5956631013 5 5 1 2     1.0    3.0
 51 6354.179076 4.307E-24 4.756E-03.08030.087    0.00000.76-.003100              3              0                    R  0      5956631013 5 5 1 2     3.0    1.0
 51 6357.813943 8.561E-24 5.785E-03.07570.081    3.84500.75-.003700              3              0                    R  1      5956631013 5 5 1 2     5.0    3.0
 51 6361.343507 1.253E-23 6.283E-03.07120.077   11.53500.74-.004900              3              0                    R  2      5956631013 5 5 1 2     7.0    5.0
 51 6364.767619 1.598E-23 6.607E-03.06770.074   23.06950.74-.005100              3              0                    R  3      5956631013 5 5 1 2     9.0    7.0
 51 6368.086135 1.879E-23 6.849E-03.06510.071   38.44810.74-.005100              3              0                    R  4      5956631013 5 5 1 2    11.0    9.0
 51 6371.298907 2.079E-23 7.050E-03.06320.069   57.67040.74-.005500              3              0                    R  5      5956631013 5 5 1 2    13.0   11.0
 51 6374.405788 2.196E-23 7.226E-03.06180.068   80.73540.75-.005500              3              0                    R  6      5956631013 5 5 1 2    15.0   13.0
 51 6377.406632 2.230E-23 7.387E-03.06060.066  107.64240.75-.005700              3              0                    R  7      5956631013 5 5 1 2    17.0   15.0
 51 6380.301292 2.188E-23 7.538E-03.05950.065  138.39040.75-.006000              3              0                    R  8      5956631013 5 5 1 2    19.0   17.0
 51 6383.089621 2.082E-23 7.683E-03.05860.064  172.97800.75-.005800              3              0                    R  9      5956631013 5 5 1 2    21.0   19.0
 51 6385.771473 1.924E-23 7.821E-03.05770.063  211.40410.75-.006000              3              0                    R 10      5956631013 5 5 1 2    23.0   21.0
 51 6388.346702 1.731E-23 7.959E-03.05690.062  253.66720.74-.006100              3              0                    R 11      5956631013 5 5 1 2    25.0   23.0
 51 6390.815160 1.518E-23 8.092E-03.05610.060  299.76560.73-.006000              3              0                    R 12      5956631013 5 5 1 2    27.0   25.0
 51 6393.176702 1.300E-23 8.226E-03.05530.059  349.69750.72-.006300              3              0                    R 13      5956631013 5 5 1 2    29.0   27.0
 51 6395.431181 1.086E-23 8.358E-03.05450.059  403.46120.71-.006400              3              0                    R 14      5956631013 5 5 1 2    31.0   29.0
 51 6397.578451 8.872E-24 8.489E-03.05380.058  461.05450.70-.006400              3              0                    R 15      5956631013 5 5 1 2    33.0   31.0
 51 6399.618366 7.085E-24 8.621E-03.05310.057  522.47510.69-.006700              3              0                    R 16      5956631013 5 5 1 2    35.0   33.0
 51 6401.550779 5.535E-24 8.753E-03.05240.056  587.72090.68-.007100              3              0                    R 17      5956631013 5 5 1 2    37.0   35.0
 51 6403.375545 4.231E-24 8.886E-03.05170.055  656.78920.67-.008000              3              0                    R 18      5956631013 5 5 1 2    39.0   37.0
 51 6405.092516 3.166E-24 9.019E-03.05100.054  729.67740.67-.008000              3              0                    R 19      5956631013 5 5 1 2    41.0   39.0
 51 6406.701548 2.320E-24 9.152E-03.05030.053  806.38280.67-.008000              3              0                    R 20      5956631013 5 5 1 2    43.0   41.0
 51 6407.338066 1.330E-31 1.347E-02.03620.038 4488.00120.67-.010208              3              0                    R 48      4756631013 5 5 1 8    99.0   97.0
 51 6408.202493 1.665E-24 9.287E-03.04960.053  886.90240.67-.008000              3              0                    R 21      5956631013 5 5 1 2    45.0   43.0
 51 6408.810651 3.109E-31 1.330E-02.03660.039 4306.13750.67-.010140              3              0                    R 47      4756631013 5 5 1 8    97.0   95.0
 51 6409.595207 1.170E-24 9.423E-03.04900.052  971.23320.67-.008000              3              0                    R 22      5956631013 5 5 1 2    47.0   45.0
 51 6410.171200 7.142E-31 1.311E-02.03700.039 4127.95390.67-.010071              3              0                    R 46      4756631013 5 5 1 8    95.0   93.0
 51 6410.879542 8.063E-25 9.561E-03.04830.051 1059.37180.67-.008000              3              0                    R 23      5956631013 5 5 1 2    49.0   47.0
 51 6411.419862 1.611E-30 1.295E-02.03740.040 3953.45740.67-.009999              3              0                    R 45      4756631013 5 5 1 8    93.0   91.0
 51 6412.055354 5.443E-25 9.698E-03.04770.051 1151.31500.67-.008027              3              0                    R 24      6956631013 5 5 1 8    51.0   49.0
 51 6412.556783 3.566E-30 1.277E-02.03780.040 3782.65470.67-.009927              3              0                    R 44      4756631013 5 5 1 8    91.0   89.0
 51 6413.122496 3.601E-25 9.838E-03.04710.050 1247.05920.67-.008143              3              0                    R 25      5956631013 5 5 1 8    53.0   51.0
 51 6413.582110 7.750E-30 1.261E-02.03820.040 3615.55210.67-.009852              3              0                    R 43      4756631013 5 5 1 8    89.0   87.0
 51 6414.080821 2.335E-25 9.979E-03.04650.049 1346.60080.67-.008258              3              0                    R 26      5956631013 5 5 1 8    55.0   53.0
 51 6414.495991 1.653E-29 1.244E-02.03860.041 3452.15630.67-.009775              3              0                    R 42      4756631013 5 5 1 8    87.0   85.0
 51 6414.930185 1.486E-25 1.012E-02.04600.049 1449.93600.67-.008370              3              0                    R 27      5956631013 5 5 1 8    57.0   55.0
 51 6415.298572 3.463E-29 1.227E-02.03900.041 3292.47340.67-.009697              3              0                    R 41      4756631013 5 5 1 8    85.0   83.0
 51 6415.670442 9.262E-26 1.026E-02.04540.048 1557.06070.67-.008480              3              0                    R 28      6756631013 5 5 1 8    59.0   57.0
 51 6415.989999 7.119E-29 1.211E-02.03950.042 3136.50950.67-.009616              3              0                    R 40      5756631013 5 5 1 8    83.0   81.0
 51 6416.301444 5.663E-26 1.041E-02.04480.047 1667.97090.67-.008588              3              0                    R 29      5756631013 5 5 1 8    61.0   59.0
 51 6416.570420 1.436E-28 1.194E-02.03990.042 2984.27070.67-.009534              3              0                    R 39      5756631013 5 5 1 8    81.0   79.0
 51 6416.823048 3.396E-26 1.056E-02.04430.047 1782.66240.67-.008693              3              0                    R 30      5756631013 5 5 1 8    63.0   61.0
 51 6417.039981 2.844E-28 1.179E-02.04030.043 2835.76270.67-.009449              3              0                    R 38      5756631013 5 5 1 8    79.0   77.0
 51 6417.235106 1.998E-26 1.070E-02.04380.046 1901.13080.67-.008795              3              0                    R 31      5756631013 5 5 1 8    65.0   63.0
 51 6417.398828 5.526E-28 1.162E-02.04080.043 2690.99130.67-.009363              3              0                    R 37      5756631013 5 5 1 8    77.0   75.0
 51 6417.537473 1.152E-26 1.086E-02.04320.046 2023.37150.67-.008896              3              0                    R 32      5756631013 5 5 1 8    67.0   65.0
 51 6417.647108 1.054E-27 1.146E-02.04130.044 2549.96200.67-.009274              3              0                    R 36      5756631013 5 5 1 8    75.0   73.0
 51 6417.730002 6.520E-27 1.100E-02.04270.045 2149.37990.67-.008994              3              0                    R 33      5756631013 5 5 1 8    69.0   67.0
 51 6417.784966 1.972E-27 1.131E-02.04170.044 2412.68010.67-.009183              3              0                    R 35      5756631013 5 5 1 8    73.0   71.0
 51 6417.812549 3.620E-27 1.116E-02.04220.045 2279.15110.67-.009089              3              0                    R 34      5756631013 5 5 1 8    71.0   69.0
 51 8171.272244 1.237E-31 8.751E-06.04080.043 2835.76270.67-.011942              4              0                    P 38      4756231011 5 5 1 8    75.0   77.0
 51 8179.208911 1.022E-31 1.022E-04.04830.051 3284.08460.67-.010877              5              1                    P 24      4756631011 5 5 1 8    47.0   49.0
 51 8180.194742 2.550E-31 9.194E-06.04130.044 2690.99130.67-.011873              4              0                    P 37      4756231011 5 5 1 8    73.0   75.0
 51 8186.198404 1.580E-31 1.062E-04.04900.052 3192.98150.67-.010790              5              1                    P 23      4756631011 5 5 1 8    45.0   47.0
 51 8188.982610 5.159E-31 9.653E-06.04170.044 2549.96200.67-.011803              4              0                    P 36      4756231011 5 5 1 8    71.0   73.0
 51 8193.051262 2.396E-31 1.104E-04.04960.053 3105.64790.67-.010701              5              1                    P 22      4756631011 5 5 1 8    43.0   45.0
 51 8197.635709 1.023E-30 1.013E-05.04220.045 2412.68010.67-.011733              4              0                    P 35      4756231011 5 5 1 8    69.0   71.0
 51 8199.767342 3.557E-31 1.147E-04.05030.053 3022.08730.67-.010609              5              1                    P 21      4756631011 5 5 1 8    41.0   43.0
 51 8206.153896 1.990E-30 1.063E-05.04270.045 2279.15110.67-.011661              4              0                    P 34      4756231011 5 5 1 8    67.0   69.0
 51 8206.346497 5.172E-31 1.192E-04.05100.054 2942.30280.67-.010514              5              1                    P 20      4756631011 5 5 1 8    39.0   41.0
 51 8212.788583 7.365E-31 1.238E-04.05170.055 2866.29750.67-.010415              5              1                    P 19      4756631011 5 5 1 8    37.0   39.0
 51 8214.537028 3.795E-30 1.114E-05.04320.046 2149.37990.67-.011588              4              0                    P 33      4756231011 5 5 1 8    65.0   67.0
 51 8219.093455 1.026E-30 1.286E-04.05240.056 2794.07440.68-.010313              5              1                    P 18      4756631011 5 5 1 8    35.0   37.0
 51 8222.784964 7.097E-30 1.167E-05.04380.046 2023.37150.67-.011515              4              0                    P 32      4756231011 5 5 1 8    63.0   65.0
 51 8225.260966 1.400E-30 1.335E-04.05310.057 2725.63610.69-.010207              5              1                    P 17      4756631011 5 5 1 8    33.0   35.0
 51 8230.897561 1.301E-29 1.222E-05.04430.047 1901.13080.67-.011440              4              0                    P 31      4756231011 5 5 1 8    61.0   63.0
 51 8231.290973 1.867E-30 1.387E-04.05380.058 2660.98550.70-.010095              5              1                    P 16      4756631011 5 5 1 8    31.0   33.0
 51 8237.183328 2.434E-30 1.440E-04.05450.059 2600.12490.71-.009978              5              1                    P 15      4756631011 5 5 1 8    29.0   31.0
 51 8238.874675 2.339E-29 1.280E-05.04480.047 1782.66240.67-.011364              4              0                    P 30      4856231011 5 5 1 8    59.0   61.0
 51 8242.937886 3.102E-30 1.495E-04.05530.059 2543.05670.72-.009853              5              1                    P 14      4756631011 5 5 1 8    27.0   29.0
 51 8246.716163 4.122E-29 1.339E-05.04540.048 1667.97090.67-.011286              4              0                    P 29      4856231011 5 5 1 8    57.0   59.0
 51 8248.554501 3.859E-30 1.553E-04.05610.060 2489.78310.73-.009719              5              1                    P 13      4756631011 5 5 1 8    25.0   27.0
 51 8254.033026 4.685E-30 1.614E-04.05690.062 2440.30620.74-.009576              5              1                    P 12      4756631011 5 5 1 8    23.0   25.0
 51 8254.421881 7.118E-29 1.401E-05.04600.049 1557.06070.67-.011208              4              0                    P 28      4856231011 5 5 1 8    55.0   57.0
 51 8259.373316 5.544E-30 1.677E-04.05770.063 2394.62790.75-.009419              5              1                    P 11      4756631011 5 5 1 8    21.0   23.0
 51 8261.991686 1.205E-28 1.464E-05.04650.049 1449.93600.67-.011127              4              0                    P 27      4856231011 5 5 1 8    53.0   55.0
 51 8264.575225 6.386E-30 1.744E-04.05860.064 2352.74990.75-.009248              5              1                    P 10      4756631011 5 5 1 8    19.0   21.0
 51 8269.425431 1.999E-28 1.530E-05.04710.050 1346.60080.67-.011046              4              0                    P 26      4856231011 5 5 1 8    51.0   53.0
 51 8269.638605 7.148E-30 1.815E-04.05950.065 2314.67390.75-.009057              5              1                    P  9      4756631011 5 5 1 8    17.0   19.0
 51 8274.563310 7.754E-30 1.892E-04.06060.066 2280.40130.75-.008842              5              1                    P  8      4756631011 5 5 1 8    15.0   17.0
 51 8276.722975 3.249E-28 1.599E-05.04770.051 1247.05920.67-.010962              4              0                    P 25      4856231011 5 5 1 8    49.0   51.0
 51 8279.349194 8.128E-30 1.975E-04.06180.068 2249.93340.75-.008596              5              1                    P  7      4756631011 5 5 1 8    13.0   15.0
 51 8283.884170 5.174E-28 1.670E-05.04830.051 1151.31500.67-.010877              4              0                    P 24      4856231011 5 5 1 8    47.0   49.0
 51 8283.996111 8.191E-30 2.069E-04.06320.069 2223.27140.74-.008311              5              1                    P  6      4756631011 5 5 1 8    11.0   13.0
 51 8288.503913 7.877E-30 2.178E-04.06510.071 2200.41640.74-.007975              5              1                    P  5      4756631011 5 5 1 8     9.0   11.0
 51 8290.908873 8.072E-28 1.743E-05.04900.052 1059.37180.67-.010790              4              0                    P 23      4856231011 5 5 1 8    45.0   47.0
 51 8292.872453 7.137E-30 2.316E-04.06770.074 2181.36920.74-.007571              5              1                    P  4      4756631011 5 5 1 8     7.0    9.0
 51 8297.101586 5.950E-30 2.513E-04.07120.077 2166.13050.74-.007077              5              1                    P  3      4756631011 5 5 1 8     5.0    7.0
 51 8297.796938 1.233E-27 1.819E-05.04960.053  971.23320.67-.010701              4              0                    P 22      4856231011 5 5 1 8    43.0   45.0
 51 8301.191164 4.328E-30 2.884E-04.07570.081 2154.70100.75-.006461              5              1                    P  2      4756631011 5 5 1 8     3.0    5.0
 51 8304.548219 1.846E-27 1.898E-05.05030.053  886.90240.67-.010609              4              0                    P 21      4856231011 5 5 1 8    41.0   43.0
 51 8305.141040 2.317E-30 4.468E-04.08030.087 2147.08110.76-.005676              5              1                    P  1      4756631011 5 5 1 8     1.0    3.0
 51 8311.162572 2.704E-27 1.980E-05.05100.054  806.38280.67-.010514              4              0                    P 20      4856631011 5 5 1 8    39.0   41.0
 51 8312.621099 2.512E-30 1.588E-04.08030.087 2143.27110.76-.006635              5              1                    R  0      4756631011 5 5 1 8     3.0    1.0
 51 8316.150989 5.087E-30 1.967E-04.07570.081 2147.08110.75-.006951              5              1                    R  1      4756631011 5 5 1 8     5.0    3.0
 51 8317.639850 3.878E-27 2.064E-05.05170.055  729.67740.67-.010415              4              0                    P 19      4856631011 5 5 1 8    37.0   39.0
 51 8319.540590 7.581E-30 2.175E-04.07120.077 2154.70100.74-.007193              5              1                    R  2      4756631011 5 5 1 8     7.0    5.0
 51 8322.789754 9.858E-30 2.327E-04.06770.074 2166.13050.74-.007390              5              1                    R  3      4756631011 5 5 1 8     9.0    7.0
 51 8323.979908 5.442E-27 2.152E-05.05240.056  656.78920.68-.010313              4              0                    P 18      4856631011 5 5 1 8    35.0   37.0
 51 8325.898335 1.180E-29 2.455E-04.06510.071 2181.36920.74-.007563              5              1                    R  4      4756631011 5 5 1 8    11.0    9.0
 51 8328.866186 1.330E-29 2.571E-04.06320.069 2200.41640.74-.007723              5              1                    R  5      4756631011 5 5 1 8    13.0   11.0
 51 8330.182598 7.470E-27 2.243E-05.05310.057  587.72090.69-.010207              4              0                    P 17      4856631011 5 5 1 8    33.0   35.0
 51 8331.693160 1.430E-29 2.681E-04.06180.068 2223.27140.75-.007877              5              1                    R  6      4756631011 5 5 1 8    15.0   13.0
 51 8334.379110 1.480E-29 2.787E-04.06060.066 2249.93340.75-.008031              5              1                    R  7      4756631011 5 5 1 8    17.0   15.0
 51 8336.247777 1.002E-26 2.337E-05.05380.058  522.47510.70-.010095              4              0                    P 16      4856631011 5 5 1 8    31.0   33.0
 51 8336.923889 1.479E-29 2.892E-04.05950.065 2280.40130.75-.008186              5              1                    R  8      4756631011 5 5 1 8    19.0   17.0
 51 8339.327350 1.433E-29 2.996E-04.05860.064 2314.67390.75-.008343              5              1                    R  9      4756631011 5 5 1 8    21.0   19.0
 51 8341.589346 1.349E-29 3.101E-04.05770.063 2352.74990.75-.008502              5              1                    R 10      4756631011 5 5 1 8    23.0   21.0
 51 8342.175296 1.316E-26 2.436E-05.05450.059  461.05450.71-.009978              4              0                    P 15      4856631011 5 5 1 8    29.0   31.0
 51 8343.709731 1.236E-29 3.206E-04.05690.062 2394.62790.74-.008663              5              1                    R 11      4756631011 5 5 1 8    25.0   23.0
 51 8345.688356 1.105E-29 3.313E-04.05610.060 2440.30620.73-.008826              5              1                    R 12      4756631011 5 5 1 8    27.0   25.0
 51 8347.525076 9.627E-30 3.421E-04.05530.059 2489.78310.72-.008991              5              1                    R 13      4756631011 5 5 1 8    29.0   27.0
 51 8347.965010 1.686E-26 2.538E-05.05530.059  403.46120.72-.009853              4              0                    P 14      4856631011 5 5 1 8    27.0   29.0
 51 8349.219743 8.194E-30 3.531E-04.05450.059 2543.05670.71-.009156              5              1                    R 14      4756631011 5 5 1 8    31.0   29.0
 51 8350.772210 6.817E-30 3.642E-04.05380.058 2600.12490.70-.009321              5              1                    R 15      4756631011 5 5 1 8    33.0   31.0
 51 8352.182330 5.544E-30 3.756E-04.05310.057 2660.98550.69-.009485              5              1                    R 16      4756631011 5 5 1 8    35.0   33.0
 51 8353.449957 4.411E-30 3.872E-04.05240.056 2725.63610.68-.009649              5              1                    R 17      4756631011 5 5 1 8    37.0   35.0
 51 8353.616772 2.110E-26 2.645E-05.05610.060  349.69750.73-.009719              4              0                    P 13      4856631011 5 5 1 8    25.0   27.0
 51 8354.574942 3.434E-30 3.990E-04.05170.055 2794.07440.67-.009811              5              1                    R 18      4756631011 5 5 1 8    39.0   37.0
 51 8355.557140 2.618E-30 4.110E-04.05100.054 2866.29750.67-.009972              5              1                    R 19      4756631011 5 5 1 8    41.0   39.0
 51 8356.396403 1.954E-30 4.233E-04.05030.053 2942.30280.67-.010130              5              1                    R 20      4756631011 5 5 1 8    43.0   41.0
 51 8357.092584 1.429E-30 4.359E-04.04960.053 3022.08730.67-.010286              5              1                    R 21      4756631011 5 5 1 8    45.0   43.0
 51 8357.645536 1.023E-30 4.487E-04.04900.052 3105.64790.67-.010440              5              1                    R 22      4756631011 5 5 1 8    47.0   45.0
 51 8358.055111 7.178E-31 4.617E-04.04830.051 3192.98150.67-.010591              5              1                    R 23      4756631011 5 5 1 8    49.0   47.0
 51 8358.256703 1.425E-31 5.169E-04.04600.049 3579.97510.67-.011167              5              1                    R 27      4756631011 5 5 1 8    57.0   55.0
 51 8358.321163 4.937E-31 4.751E-04.04770.051 3284.08460.67-.010739              5              1                    R 24      4756631011 5 5 1 8    51.0   49.0
 51 8358.422106 2.199E-31 5.027E-04.04650.049 3477.58510.67-.011027              5              1                    R 26      4756631011 5 5 1 8    55.0   53.0
